NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
0.17,0.18,0.2,0.04,high,82,53,8.7,39
0.3,0.22,0,0.06,high,44,14,7,8
0.29,0.21,0,0.09,high,48,39,7.5,77
0.22,0.17,0.14,0.06,high,58,30,5.1,38
0.25,0.25,0,0.08,high,90,52,8.5,3069
0.39,0.02,0.13,0.04,high,67,34,7.7,47
0.39,0.13,0.02,0.04,high,77,56,6.2,124
0.06,0.04,0.47,0.01,high,58,23,8,35
0.18,0.34,0,0.07,high,55,50,6.4,58
0.15,0.37,0,0.07,high,68,18,5.7,29
0.36,0.17,0,0.05,high,33,6,3.7,9
0.49,0.02,0,0.08,high,73,35,8.2,60
0.5,0.04,0,0.04,high,74,13,6,54
0.54,0,0,0.04,high,81,20,7.3,25
0.54,0,0,0.04,high,90,30,7.8,87
0.38,0.15,0,0.05,high,68,31,5.1,15
0.38,0.15,0,0.05,high,89,7,6,96
0.28,0.22,0,0.07,high,38,21,6.3,23
0.31,0.21,0,0.06,high,74,17,7.7,6
0.31,0.19,0.02,0.06,high,73,64,7.3,51
0.22,0.24,0.04,0.08,high,70,51,7.9,181
0.28,0,0.27,0.03,high,83,48,8.3,251
0.53,0,0,0.04,high,84,46,7.8,67
0.36,0.15,0,0.07,high,86,33,7.5,52
0.28,0.22,0,0.07,high,84,10,8.8,19
0.28,0.22,0,0.07,high,77,23,6.8,13
0.23,0.16,0.16,0.04,high,42,5,7.6,47
0.33,0.22,0,0.03,high,85,46,8.4,28
0.05,0.02,0.5,0.01,high,71,53,8.3,55
0.28,0.22,0,0.07,high,78,33,6.6,25
0.22,0.1,0.23,0.03,high,71,49,7.1,38
0.14,0.34,0,0.1,high,91,23,8.7,310
0.16,0.32,0.02,0.08,high,79,45,7.2,79
0.32,0.22,0,0.04,high,77,14,8.7,32
0.45,0.12,0,0.02,high,91,19,8.6,21
0.28,0.22,0,0.07,high,52,22,6.9,17
0.48,0.02,0,0.08,high,78,27,8.5,29
0.32,0.22,0,0.04,high,79,14,9,77
0.5,0.03,0,0.04,high,70,37,8.4,25
0.53,0.02,0,0.03,high,90,16,8.1,8
0.35,0.18,0,0.05,high,76,4,8.3,6
0.32,0.24,0,0.02,high,85,56,5.7,73
0.41,0.15,0,0.01,high,85,13,8.8,4
0.53,0,0,0.04,high,63,32,7.8,16
0,0,0.57,0,high,78,22,8.4,109
0.33,0.19,0,0.05,high,75,18,6.3,203
0.29,0.22,0,0.06,high,62,48,6.1,65
0.41,0.15,0,0.01,high,60,25,7,12
0.24,0.23,0,0.1,high,89,20,8.2,296
0.32,0.2,0,0.05,high,82,8,4.9,62
0.02,0.18,0,0.38,high,81,31,8,72
0.44,0.11,0,0.02,high,86,21,8.5,11
0.37,0.15,0,0.05,high,87,31,8,261
0.36,0.1,0.06,0.06,high,87,50,8.4,112
0.27,0.24,0,0.06,high,45,43,5.9,52
0.47,0.02,0,0.08,high,73,27,7.9,27
0.38,0.12,0,0.07,high,88,35,7.9,40
0.43,0.08,0,0.05,high,91,34,8,95
0.43,0.12,0,0.02,high,71,30,7.5,13
0.11,0.08,0.35,0.03,high,57,22,9.1,26
0.29,0.23,0,0.05,high,56,25,5.7,63
0.47,0.02,0,0.08,high,77,28,8.1,33
0.42,0.11,0.02,0.02,high,74,36,5.2,13
0.38,0.14,0,0.05,high,60,27,7.2,249
0.27,0.11,0.14,0.05,high,80,39,7.8,126
0.45,0.1,0,0.02,high,70,8,8.9,17
0.26,0.21,0,0.1,high,67,16,6.4,107
0.49,0.04,0,0.04,high,63,61,7,53
0.1,0.11,0.29,0.06,high,74,4,6.3,8
0.28,0.23,0,0.06,high,69,79,8.2,258
0.27,0.25,0,0.05,high,73,7,6.9,11
0.37,0.14,0,0.05,high,66,31,5.3,13
0.39,0.16,0,0.02,high,87,32,8.3,19
0.19,0.15,0.17,0.05,high,58,35,7.7,70
0.08,0.36,0,0.12,high,75,36,7.5,20
0.28,0.22,0,0.07,high,73,37,8.6,35
0.21,0.22,0,0.13,high,78,32,8.2,28
0.32,0,0.21,0.03,high,78,33,8.1,122
0.36,0.11,0.03,0.07,high,77,66,8,96
0.22,0.28,0,0.06,high,62,6,8,4
0.11,0.08,0.34,0.04,high,83,10,8.9,45
0.44,0.11,0,0.02,high,77,29,7.3,29
0.23,0.18,0.09,0.06,high,83,49,8.6,59
0.22,0.3,0,0.04,high,86,29,6.2,1727
0.28,0.22,0,0.07,high,66,18,8.6,14
0.4,0.15,0,0.01,high,77,13,8.2,11
0.28,0.22,0,0.07,high,78,18,7.6,8
0.34,0.17,0,0.05,high,64,11,6.5,19
0.31,0.11,0.13,0.01,high,66,10,7.5,6
0.4,0.14,0,0.02,high,81,26,8.9,12
0.28,0.22,0,0.07,high,63,9,8.6,7
0.31,0.21,0,0.04,high,65,10,6.9,8
0.25,0.26,0,0.06,high,76,57,7.8,232
0.09,0.4,0,0.07,high,78,47,7.6,36
0.28,0.21,0,0.07,high,55,4,8.4,16
0.4,0.11,0,0.05,high,71,50,7.2,31
0.39,0.15,0,0.02,high,80,49,8.2,29
0.21,0.22,0.05,0.09,high,74,35,8.1,39
0.27,0.21,0,0.07,high,77,16,7.6,8
0.43,0.11,0,0.02,high,80,18,9.1,22
0.19,0.31,0,0.06,high,50,4,5.8,5
0.43,0.11,0,0.02,high,68,26,7.3,25
0.27,0.21,0,0.07,high,67,22,7.8,53
0.15,0.12,0.26,0.04,high,56,35,8.1,38
0.41,0.07,0,0.07,high,68,11,7.6,14
0.27,0.21,0,0.07,high,64,41,7.3,70
0.49,0.02,0,0.04,high,72,59,5.4,44
0.27,0.21,0,0.07,high,56,6,6.5,8
0.4,0.15,0,0.01,high,47,5,7,4
0.28,0.22,0,0.06,high,72,66,7.5,128
0.39,0.15,0,0.02,high,71,36,8,41
0.27,0.21,0,0.07,high,91,20,8.5,25
0.52,0.02,0,0.02,high,81,25,8.2,17
0.33,0.16,0.02,0.05,high,72,19,5.8,4
0.21,0.17,0.09,0.08,high,83,73,8.5,625
0.3,0.2,0.01,0.05,high,77,106,6.8,1659
0.17,0.24,0,0.14,high,75,39,6.6,21
0.48,0.03,0,0.05,high,58,31,6.3,32
0.27,0.21,0,0.07,high,59,14,6.8,17
0.13,0.09,0.27,0.06,high,77,41,7.5,80
0.34,0.15,0.01,0.05,high,75,55,7.8,77
0.27,0.21,0,0.07,high,76,17,8.3,9
0.42,0.12,0,0.01,high,88,20,6.9,10
0.27,0.18,0.06,0.04,high,78,15,9.1,35
0.25,0.05,0.22,0.03,high,68,6,7.5,13
0.29,0.17,0.04,0.05,high,83,64,8.4,259
0.39,0.08,0.02,0.06,high,84,58,8.4,208
0.49,0.02,0,0.04,high,47,4,7,5
0.27,0.21,0,0.07,high,80,22,8.5,35
0.34,0.01,0.15,0.06,high,94,53,9.3,439
0.24,0.22,0.01,0.09,high,80,53,7.4,312
0.4,0.13,0,0.02,high,68,33,6.6,15
0.3,0.2,0,0.05,high,81,21,5.1,69
0.21,0.16,0.12,0.05,high,67,19,7.8,19
0.27,0.21,0,0.07,high,68,19,6.7,12
0.15,0.11,0.25,0.05,high,76,55,8.1,77
0.34,0.18,0,0.02,high,93,22,8.4,17
0.22,0.08,0.24,0.01,high,82,17,8.9,31
0.13,0.24,0.1,0.07,high,75,30,7.7,284
0.5,0.01,0,0.05,high,81,18,6.8,19
0.21,0.27,0,0.06,high,92,13,8.3,127
0.18,0.33,0,0.04,high,70,10,3,1463
0.37,0.13,0,0.04,high,63,43,7.2,24
0.4,0.13,0,0.02,high,72,31,8.4,5
0.18,0.35,0,0.02,high,67,4,6.8,6
0.01,0.45,0,0.09,high,86,22,6.9,1611
0.39,0.15,0,0.01,high,79,28,9.2,19
0.15,0.34,0,0.06,high,70,22,7.6,7
0.39,0.14,0,0.02,high,68,25,6.7,9
0.45,0.02,0,0.07,high,76,46,7.7,63
0.27,0.21,0,0.07,high,41,14,4.8,12
0.4,0.12,0,0.02,high,74,61,8.5,26
0.5,0,0,0.04,high,67,19,6.8,6
0.26,0.23,0,0.06,high,82,34,7.1,15
0.35,0.12,0,0.08,high,75,69,8.3,343
0.36,0,0,0.19,high,47,8,5.6,15
0.19,0.23,0.04,0.08,high,77,27,8,350
0.4,0.12,0,0.02,high,74,14,8.5,8
0.28,0.17,0,0.09,high,80,22,6,79
0.01,0.42,0.03,0.09,high,77,22,6.3,40
0.3,0.16,0,0.07,high,70,43,6.5,19
0.49,0.02,0,0.04,high,80,45,7.8,26
0.42,0.11,0,0.02,high,82,24,8.8,10
0.27,0.21,0,0.07,high,66,21,7,49
0.14,0.11,0.25,0.04,high,75,39,8.6,22
0.12,0.33,0,0.09,high,88,54,8.4,298
0.18,0.26,0,0.1,high,72,31,7.4,64
0.3,0.19,0,0.05,high,82,72,7.8,295
0.26,0.08,0.13,0.07,high,70,21,8.1,19
0.24,0.21,0,0.08,high,75,14,5.7,9
0.11,0.04,0.36,0.02,high,58,18,7.5,20
0.43,0.1,0,0.02,high,84,33,8.5,13
0.23,0.25,0,0.06,high,84,29,8.3,23
0.46,0.02,0.01,0.05,high,81,32,7.5,25
0.22,0.23,0.03,0.05,high,77,83,7.9,351
0.29,0.08,0.16,0.01,high,85,42,8.9,141
0.26,0.04,0.22,0.03,high,78,57,8.6,102
0.16,0.07,0.28,0.02,high,69,57,7,87
0.42,0.11,0,0.01,high,87,20,8.6,18
0.46,0.06,0,0.02,high,74,11,9.2,42
0.26,0.21,0,0.07,high,89,18,8.4,38
0.39,0.1,0.01,0.04,high,55,24,5.8,52
0.29,0.16,0.04,0.05,high,71,56,7.3,64
0.4,0.07,0.03,0.03,high,67,50,6.6,140
0.45,0.02,0,0.07,high,58,29,8.6,10
0.3,0.2,0,0.04,high,80,15,8.6,16
0.4,0.09,0,0.05,high,81,30,5.9,92
0.26,0.2,0,0.07,high,59,17,8.6,14
0.26,0.2,0,0.07,high,80,41,8.9,68
0.22,0.27,0,0.05,high,41,8,5,11
0.41,0.11,0,0.01,high,88,16,8.1,7
0.26,0.2,0,0.07,high,83,41,8.7,38
0.18,0.2,0.07,0.08,high,58,49,5.9,15
0.48,0.01,0,0.04,medium,46,7,4.6,7
0.26,0.2,0,0.07,medium,81,21,7.9,20
0.45,0.02,0,0.07,medium,78,19,9.1,13
0.3,0.18,0,0.05,medium,62,5,6.5,29
0.12,0.15,0.18,0.09,medium,83,54,8.1,67
0.3,0.15,0.03,0.05,medium,85,62,8.8,85
0.35,0.01,0.14,0.03,medium,78,26,8.1,52
0.26,0.2,0,0.07,medium,75,34,9.3,49
0.44,0.02,0,0.07,medium,78,19,8.3,13
0.3,0.2,0,0.03,medium,51,16,4.6,14
0.15,0.07,0.27,0.05,medium,87,49,8.8,102
0.26,0.2,0,0.07,medium,58,24,8.1,21
0.25,0.07,0.17,0.05,medium,82,62,8.3,288
0.26,0.2,0,0.07,medium,78,23,8.3,8
0.4,0.11,0,0.02,medium,78,30,7.7,14
0.25,0.23,0,0.06,medium,62,38,7.1,46
0.35,0.13,0,0.05,medium,70,17,7.5,20
0.35,0.13,0,0.05,medium,69,18,6.9,49
0.25,0.24,0,0.04,medium,91,62,6.8,4052
0.34,0.17,0,0.02,medium,82,43,8.5,11
0.32,0.19,0,0.01,medium,89,65,8.4,66
0.32,0.19,0,0.02,medium,72,42,7,15
0.26,0.2,0,0.07,medium,71,24,8.2,22
0.31,0.19,0,0.03,medium,59,23,6.6,10
0.26,0.2,0,0.07,medium,63,26,6.3,27
0.39,0.03,0.08,0.04,medium,72,57,8.4,83
0.04,0.01,0.48,0,medium,69,13,7.6,9
0.41,0.11,0,0.01,medium,81,36,8.5,11
0.19,0.29,0,0.04,medium,88,62,8.3,833
0.11,0.26,0.02,0.14,medium,73,22,7.7,22
0.35,0.13,0,0.05,medium,75,7,8.3,4
0.26,0.2,0,0.07,medium,69,24,7.8,22
0.35,0.09,0,0.08,medium,61,12,6.4,9
0.49,0,0,0.04,medium,47,5,5.4,10
0.13,0.28,0.01,0.1,medium,43,41,3.9,70
0.41,0.11,0,0.01,medium,82,13,8.7,23
0.16,0.28,0,0.09,medium,91,27,8.6,1847
0.26,0.2,0,0.07,medium,68,36,7.7,24
0.44,0.02,0,0.07,medium,84,52,8.5,72
0.38,0.01,0.1,0.04,medium,76,56,7.3,56
0.23,0.2,0.01,0.08,medium,83,57,7.7,288
0.26,0.2,0,0.07,medium,66,21,8,23
0.24,0.09,0.19,0.01,medium,81,21,8,25
0,0,0.52,0,medium,82,24,8.4,16
0.25,0.19,0,0.08,medium,66,11,8.4,16
0.17,0.26,0,0.1,medium,76,18,6.2,12
0.32,0.15,0,0.05,medium,77,68,8,114
0.17,0,0.33,0.02,medium,69,27,8.2,21
0.46,0.01,0.02,0.04,medium,41,15,4,21
0.28,0.19,0,0.05,medium,79,51,7.8,19
0.13,0,0,0.39,medium,46,10,5.2,6
0.29,0.2,0,0.03,medium,89,15,9.1,37
0.08,0.29,0,0.16,medium,68,23,7.2,14
0.29,0.2,0,0.03,medium,73,19,8.5,36
0.18,0.14,0.16,0.05,medium,87,17,9,126
0.21,0.04,0.24,0.02,medium,68,46,7.1,93
0.47,0,0,0.04,medium,73,37,5.3,19
0.26,0.2,0,0.07,medium,86,61,8.9,51
0.39,0.09,0,0.04,medium,79,26,6.9,22
0.39,0.11,0,0.02,medium,90,14,8.2,15
0.47,0,0,0.04,medium,56,12,7.3,13
0.47,0,0.01,0.04,medium,76,25,4.2,22
0.27,0.19,0.02,0.04,medium,71,5,8.1,14
0.46,0,0.02,0.04,medium,75,32,7.8,15
0.18,0.25,0,0.08,medium,61,33,3.7,78
0.09,0.31,0,0.11,medium,65,21,3.9,8
0.18,0.24,0.02,0.08,medium,68,45,6.6,425
0.25,0.19,0.02,0.06,medium,82,43,7.1,96
0.25,0.2,0,0.07,medium,81,26,8.4,57
0.22,0.15,0.04,0.1,medium,78,40,7.8,107
0.38,0.12,0,0.02,medium,79,55,7.8,29
0.46,0.01,0,0.04,medium,74,22,8.1,22
0.25,0.2,0,0.07,medium,68,44,8.2,56
0.22,0.13,0.12,0.04,medium,73,72,8,227
0.25,0.2,0,0.07,medium,80,41,7.9,26
0.33,0.03,0.11,0.04,medium,78,51,7.5,150
0.37,0.14,0,0.01,medium,90,20,8,6
0.18,0.08,0.22,0.04,medium,58,18,7.9,22
0.46,0.05,0,0,medium,78,29,8.6,35
0.32,0.03,0.15,0.03,medium,77,14,7.9,30
0.37,0.14,0,0.01,medium,69,11,8.1,12
0.26,0.2,0,0.05,medium,70,10,7.5,4
0.29,0.19,0,0.03,medium,81,6,8.8,9
0.13,0.1,0.25,0.03,medium,74,22,8.2,19
0.13,0.07,0.27,0.05,medium,71,56,6.1,113
0.21,0.21,0,0.09,medium,76,23,7.3,18
0.32,0.15,0,0.04,medium,59,35,5.5,22
0.25,0.2,0,0.07,medium,47,14,6.3,7
0.36,0.11,0,0.04,medium,70,26,7.7,14
0.25,0.2,0,0.07,medium,53,17,8.4,8
0.36,0.03,0.08,0.04,medium,53,55,6.4,229
0.4,0.1,0,0.01,medium,94,19,7.7,17
0.25,0.2,0,0.07,medium,74,16,7.8,12
0.15,0.08,0.22,0.06,medium,77,71,8.2,298
0.35,0.11,0,0.06,medium,67,46,7.4,139
0.47,0,0,0.04,medium,64,9,7.5,4
0.23,0.23,0,0.05,medium,80,43,8.4,18
0.28,0.15,0,0.08,medium,34,14,3.6,196
0.47,0,0,0.04,medium,76,26,7.6,38
0.25,0.21,0,0.05,medium,69,18,7.4,13
0.09,0.32,0,0.1,medium,55,8,4.8,4
0.44,0.04,0,0.02,medium,85,19,8.2,11
0.35,0.12,0,0.05,medium,56,10,7,4
0.22,0.24,0,0.04,medium,78,24,7.8,314
0.12,0.27,0.06,0.05,medium,82,13,8.4,17
0.37,0.14,0,0.01,medium,62,4,8.8,8
0.44,0.03,0,0.04,medium,74,23,8.1,21
0.15,0.12,0.2,0.04,medium,75,45,8.4,55
0,0.46,0,0.05,medium,91,67,8.6,3542
0.18,0,0.3,0.02,medium,62,26,7.3,24
0.42,0.02,0,0.07,medium,76,11,4.6,51
0.12,0.2,0.07,0.12,medium,80,52,6.2,45
0.36,0.08,0.02,0.04,medium,56,29,7.5,33
0.29,0.16,0.01,0.05,medium,70,16,7.7,67
0.25,0.19,0,0.06,medium,71,4,4.8,4
0.36,0.13,0,0.01,medium,73,26,7,21
0.37,0.11,0,0.02,medium,82,35,8.1,8
0.25,0.19,0,0.06,medium,76,54,7.8,191
0.22,0.17,0.05,0.06,medium,78,30,8.4,5
0.29,0.18,0,0.04,medium,77,47,5.6,39
0.26,0.2,0,0.05,medium,73,69,8.2,141
0.42,0.02,0,0.07,medium,55,41,7.2,25
0.25,0.19,0,0.06,medium,51,9,7.5,6
0.45,0.01,0,0.04,medium,88,41,8.4,61
0.17,0.28,0,0.06,medium,83,34,8.4,60
0.44,0.03,0,0.04,medium,81,50,7.8,46
0.42,0.06,0,0.02,medium,86,33,7.6,12
0.43,0.03,0,0.04,medium,62,16,6.7,12
0.39,0.1,0,0.01,medium,60,10,6.5,4
0.25,0.19,0,0.06,medium,44,13,7,11
0.25,0.19,0,0.06,medium,83,36,8.4,104
0.19,0.22,0,0.09,medium,54,30,6.9,28
0.25,0.19,0,0.06,medium,73,7,6.5,36
0.25,0.19,0,0.06,medium,75,13,7.7,6
0.17,0.02,0.3,0.02,medium,83,33,8.7,36
0.1,0.34,0,0.07,medium,78,36,6.6,55
0.36,0.02,0.07,0.04,medium,63,31,7.1,24
0.08,0.27,0,0.15,medium,80,18,7.3,29
0.25,0.13,0.04,0.07,medium,71,60,7.5,169
0.18,0.22,0.02,0.08,medium,76,37,7.3,50
0.22,0.07,0.18,0.02,medium,78,60,7.8,113
0.25,0.2,0,0.05,medium,72,56,6,96
0.24,0.19,0,0.06,medium,81,22,8.3,8
0.13,0.05,0.31,0.01,medium,88,20,9.1,26
0.45,0.01,0,0.04,medium,59,29,6.3,9
0.3,0.1,0.08,0.02,medium,83,64,8.7,25
0.11,0.07,0.29,0.03,medium,66,11,8.2,9
0.47,0,0,0.03,medium,68,19,6.4,22
0.46,0,0,0.04,medium,65,10,7.4,5
0.42,0.04,0,0.04,medium,89,61,8.1,140
0.24,0.19,0,0.06,medium,65,8,7.3,8
0.11,0.08,0.28,0.03,medium,68,37,8.9,46
0.45,0.01,0,0.04,medium,80,42,8.2,30
0.38,0.1,0,0.01,medium,82,30,8.9,17
0.24,0.19,0,0.06,medium,80,25,8.7,16
0.24,0.19,0,0.06,medium,67,21,9,26
0.36,0.13,0,0.01,medium,84,17,8.4,16
0.23,0.21,0.01,0.05,medium,69,79,7.3,86
0.41,0.01,0,0.07,medium,64,42,7.8,19
0.24,0.19,0,0.06,medium,50,19,7.3,6
0.27,0.14,0.04,0.04,medium,70,67,8.1,157
0.46,0,0,0.04,medium,81,35,8,16
0.41,0.02,0.03,0.04,medium,61,46,5,6
0.19,0.15,0.12,0.03,medium,75,59,7.2,56
0.28,0.03,0.16,0.02,medium,83,35,8.4,33
0.09,0.06,0.32,0.03,medium,54,22,7,28
0.26,0.15,0.05,0.04,medium,55,57,5.5,31
0.44,0.02,0,0.04,medium,57,16,5.6,7
0.1,0.34,0,0.05,medium,84,42,6.9,56
0.44,0.02,0,0.04,medium,81,65,7.6,38
0.27,0.1,0.07,0.05,medium,58,34,7.2,46
0.41,0.01,0,0.07,medium,69,42,7.9,42
0.13,0.02,0.32,0.02,medium,66,13,7.6,28
0.24,0.14,0.07,0.03,medium,59,34,6.5,144
0.38,0.1,0,0.01,medium,64,25,6.9,20
0.43,0.03,0,0.04,medium,57,37,5.3,54
0.34,0.13,0,0.02,medium,61,55,7.2,20
0.27,0.03,0.17,0.03,medium,78,36,8.7,180
0.35,0.13,0,0.01,medium,85,16,7.7,22
0.2,0.21,0,0.08,medium,81,29,7.7,111
0.12,0.1,0.24,0.03,medium,77,38,8.3,53
0.3,0.12,0.03,0.04,medium,78,71,6.2,82
0.37,0.11,0,0.02,medium,76,41,8.4,46
0.16,0.16,0.13,0.03,medium,65,69,6.4,110
0.42,0.03,0,0.04,medium,61,12,5,8
0.45,0,0,0.04,medium,56,7,7.3,4
0.18,0.12,0.16,0.03,medium,76,22,7.7,19
0.2,0.23,0,0.06,medium,72,26,6.4,516
0.27,0.16,0.02,0.04,medium,43,37,4.4,24
0.36,0.09,0.02,0.01,medium,69,20,7.5,21
0.24,0.18,0.03,0.05,medium,72,50,7.6,41
0.24,0.19,0,0.06,medium,57,30,6.4,8
0,0.45,0,0.03,medium,36,7,3.6,16
0.07,0.05,0.35,0.02,medium,72,37,7.7,38
0.12,0.31,0,0.06,medium,84,5,6.1,31
0.31,0.09,0.05,0.03,medium,58,55,6.3,29
0.17,0.1,0.18,0.03,medium,81,70,7.4,103
0.14,0.3,0,0.05,medium,58,53,5.7,162
0.4,0.02,0,0.07,medium,56,18,6.1,9
0.35,0.13,0,0.01,medium,62,4,7.8,8
0.01,0.45,0,0.03,medium,85,34,5.8,1345
0.36,0.11,0,0.02,medium,78,44,6.5,11
0.24,0.14,0,0.1,medium,79,50,8.6,31
0.25,0.19,0,0.04,medium,87,13,5.6,65
0.27,0.17,0,0.05,medium,55,21,5.5,20
0.43,0.01,0,0.04,medium,73,41,8.1,21
0.21,0.19,0,0.08,medium,77,74,7.7,155
0.22,0.2,0.01,0.05,medium,72,71,7.5,147
0.44,0,0,0.04,medium,80,44,7.9,21
0.29,0.15,0,0.04,medium,80,64,8.1,79
0.15,0.13,0.17,0.03,medium,78,73,8.2,76
0.24,0.18,0,0.06,medium,81,26,8.2,19
0.42,0.02,0,0.04,medium,73,8,5.9,10
0.31,0.12,0.02,0.04,medium,70,64,7,260
0.2,0.21,0,0.07,medium,72,54,8.1,118
0.3,0.14,0,0.04,medium,82,46,7.8,358
0.23,0.18,0,0.06,medium,82,11,7.9,17
0.38,0.05,0,0.05,medium,80,18,6,81
0.34,0.13,0,0.01,medium,50,5,5.3,6
0.35,0.11,0,0.02,medium,81,30,5.1,11
0.25,0.03,0.17,0.02,medium,68,42,7.5,24
0.19,0.27,0.01,0,medium,72,49,6.6,33
0.23,0.18,0,0.06,medium,80,10,9.1,10
0.16,0.01,0.29,0.01,medium,65,34,6,21
0,0.48,0,0,medium,43,17,4.1,176
0.14,0.11,0.19,0.04,medium,72,18,6.3,9
0.23,0.18,0,0.06,medium,61,19,8.7,13
0.14,0.01,0.31,0.02,medium,60,29,6.9,16
0.28,0.15,0,0.04,medium,67,30,6.5,132
0.42,0.02,0,0.04,medium,53,39,5.3,29
0.38,0.04,0,0.05,medium,79,27,6.4,54
0.2,0.23,0,0.05,medium,62,66,7.1,63
0.31,0.1,0.03,0.04,medium,83,45,4.4,177
0.23,0.16,0.01,0.07,medium,72,47,7.6,70
0.23,0.18,0,0.06,medium,90,59,8.8,328
0.08,0.36,0,0.03,medium,87,49,5.9,1154
0.06,0.39,0,0.01,medium,37,5,6.3,4
0.25,0.17,0.01,0.05,medium,82,47,7.6,95
0.17,0.27,0,0.04,medium,69,28,6.2,49
0.05,0.04,0.38,0.01,medium,75,15,8,10
0.04,0.03,0.39,0.01,medium,84,45,9,59
0.41,0.03,0,0.04,medium,82,16,8.8,36
0.23,0.18,0,0.06,medium,54,7,7.1,16
0.19,0.23,0,0.05,medium,68,22,7.4,5
0.19,0.2,0.01,0.08,medium,79,48,7.9,98
0.41,0.02,0,0.04,medium,65,15,7.3,4
0.23,0.18,0,0.06,medium,58,31,8,10
0.22,0.2,0,0.05,medium,60,42,6.5,23
0.16,0.25,0.01,0.05,medium,82,64,7.9,61
0.21,0.18,0,0.08,medium,59,36,4.3,24
0.23,0.18,0,0.06,medium,69,19,8.5,8
0.35,0.1,0,0.02,medium,74,19,7.4,11
0.41,0.02,0,0.04,medium,66,57,7.5,156
0.1,0.22,0.02,0.12,medium,64,25,7.1,18
0,0.45,0,0.02,medium,85,67,8.1,1502
0.14,0.27,0,0.05,medium,41,12,4.2,15
0.37,0.01,0.07,0.02,medium,48,26,6.8,13
0.23,0.18,0,0.06,medium,79,40,8.9,32
0.32,0.1,0.01,0.04,medium,82,76,8.1,82
0.33,0.12,0,0.01,medium,70,8,5.6,5
0.22,0.19,0.01,0.05,medium,79,56,8,226
0.39,0.01,0,0.06,medium,46,15,8.2,20
0.12,0.06,0.27,0.02,medium,75,37,7.3,21
0.28,0.13,0.01,0.04,medium,54,56,7.8,44
0.3,0.12,0,0.04,medium,70,23,6.3,152
0.41,0.02,0,0.04,medium,79,21,6.5,17
0.3,0.03,0.1,0.03,medium,85,76,8.2,223
0.23,0.18,0,0.06,medium,62,19,8.7,21
0.36,0.09,0,0.01,medium,69,28,8.4,19
0.3,0.08,0.07,0.01,medium,85,54,9,142
0.43,0,0,0.04,medium,71,41,6.9,44
0.2,0.04,0.21,0.02,medium,81,14,7.6,22
0.23,0.18,0,0.06,medium,76,22,9.1,7
0.09,0.22,0.1,0.06,medium,74,34,7.4,118
0.09,0.22,0.03,0.12,medium,69,11,7.4,9
0.26,0.1,0.06,0.05,medium,70,28,7,65
0,0.44,0,0.03,medium,80,36,6,151
0.36,0.02,0.04,0.04,medium,67,17,6.8,13
0.33,0.12,0,0.01,medium,62,4,5.5,4
0.38,0.05,0,0.04,medium,69,34,7.2,28
0,0.29,0,0.17,medium,74,25,7.3,51
0.33,0.12,0,0.01,medium,76,6,7.7,6
0.2,0.15,0.06,0.05,medium,83,30,8.4,14
0.25,0.12,0,0.09,medium,85,41,8.8,47
0.13,0.1,0.2,0.03,medium,71,15,8.3,22
0.38,0.01,0,0.06,medium,71,20,7.9,23
0.38,0.01,0,0.06,medium,49,13,5.4,29
0.24,0.15,0,0.07,medium,61,41,6.7,11
0.42,0,0,0.04,medium,59,32,4.9,60
0.38,0.01,0,0.06,medium,82,30,7.6,30
0.26,0.15,0,0.05,medium,57,9,6.8,10
0.22,0.18,0,0.06,medium,80,37,7.9,29
0.17,0.23,0,0.05,medium,50,8,3.7,18
0.33,0.12,0,0.01,medium,77,6,8.3,12
0.21,0.15,0.04,0.06,medium,64,41,6.9,262
0.22,0.17,0,0.06,medium,72,8,4.6,32
0.25,0.17,0,0.03,medium,63,11,6.5,6
0.22,0.17,0,0.06,medium,58,25,8.8,51
0.14,0.11,0.17,0.04,medium,70,23,8.7,19
0.35,0.06,0,0.05,medium,67,33,6.1,8
0.33,0.09,0,0.04,medium,86,48,8.4,37
0.36,0.08,0,0.02,medium,89,44,8.2,31
0.23,0.14,0,0.09,medium,65,19,9.1,64
0.3,0.12,0,0.04,medium,41,25,4.1,14
0.09,0.24,0,0.12,medium,67,28,7.9,30
0.3,0.11,0,0.04,medium,71,6,7,58
0.34,0.09,0.02,0.01,medium,63,23,8,45
0.2,0.21,0,0.04,medium,70,4,8.7,11
0.21,0.14,0.01,0.09,medium,75,15,7.5,221
0.22,0.17,0,0.06,medium,46,5,6.8,5
0.29,0.01,0.12,0.03,medium,83,32,7.5,23
0.32,0.11,0,0.02,medium,89,84,8.9,85
0.38,0.01,0,0.06,medium,66,22,6.9,15
0.13,0.27,0,0.05,medium,70,12,7.2,20
0.22,0.17,0,0.06,medium,75,37,8.4,52
0.22,0.17,0,0.06,medium,75,21,8.3,23
0.42,0,0,0.03,medium,79,15,6.7,6
0.34,0.1,0,0.02,medium,76,30,8.7,30
0.03,0.02,0.38,0.02,medium,65,28,6.8,10
0.41,0,0,0.03,medium,68,7,7,4
0.3,0.11,0,0.04,medium,69,54,7.3,26
0.4,0.03,0,0.03,medium,69,27,6.8,24
0.02,0.38,0.01,0.05,medium,76,23,8.2,27
0.39,0.02,0,0.03,medium,69,16,5.8,22
0.2,0.15,0.03,0.07,medium,71,52,7.3,58
